charge	10.525925925925925
while	10.524590163934427
funeral	10.52233676975945
glove	10.522184300341298
major	10.521885521885523
tiny	10.521172638436482
pure	10.52
sorry	10.51875
pursue	10.517241379310345
army	10.51592356687898
lucky	10.515151515151516
that	10.51388888888889
bus	10.506578947368421
meal	10.50625
star	10.505190311418685
clue	10.504823151125402
relate	10.504672897196262
long	10.503333333333334
greatly	10.501474926253687
cap	10.5
possibility	10.5
salary	10.5
resident	10.498442367601246
particular	10.498402555910543
have	10.498327759197325
frequently	10.495327102803738
lunch	10.495238095238095
wish	10.493421052631579
historian	10.492492492492492
scale	10.49211356466877
severe	10.491638795986622
sir	10.490384615384615
southern	10.489655172413793
concerning	10.488958990536277
seat	10.486153846153845
suppose	10.483076923076924
breast	10.482758620689655
narrow	10.481792717086835
parent	10.481228668941979
restaurant	10.47872340425532
form	10.476014760147601
reference	10.475409836065573
analysis	10.472312703583063
population	10.471830985915492
business	10.471186440677966
lie	10.471098265895954
widely	10.470779220779221
almost	10.47019867549669
capable	10.47019867549669
earn	10.468013468013469
terrible	10.467948717948717
explanation	10.466442953020135
obvious	10.465753424657533
comparison	10.465625
laugh	10.464406779661017
spot	10.463576158940397
myself	10.462962962962964
meat	10.461805555555555
completely	10.461300309597524
home	10.46103896103896
your	10.459074733096086
pound	10.45890410958904
writer	10.458860759493671
themselves	10.458064516129033
suggestion	10.453287197231834
race	10.451104100946372
tap	10.449685534591195
outcome	10.449511400651465
to	10.448717948717949
pleasant	10.447949526813881
complex	10.446666666666667
plant	10.444444444444445
upon	10.44299674267101
otherwise	10.442906574394463
smile	10.441358024691358
somebody	10.441176470588236
player	10.439739413680782
pressure	10.439739413680782
tea	10.438775510204081
kiss	10.438095238095238
not	10.437931034482759
allow	10.437106918238994
medicine	10.437106918238994
arrive	10.436781609195402
from	10.435975609756097
presence	10.434375
it	10.433846153846154
these	10.430817610062894
unique	10.43046357615894
for	10.43
submit	10.429042904290428
direct	10.428571428571429
passage	10.42517006802721
force	10.423676012461058
known	10.423452768729641
warm	10.420731707317072
desperate	10.420711974110032
football	10.420382165605096
slip	10.41875
communicate	10.418300653594772
advance	10.416149068322982
hair	10.416149068322982
range	10.415807560137457
policy	10.415584415584416
grab	10.415094339622641
reaction	10.413793103448276
platform	10.4125
golf	10.40967741935484
fish	10.409556313993175
electrical	10.40880503144654
pizza	10.408408408408409
sail	10.407534246575343
discuss	10.407284768211921
drama	10.407017543859649
smoke	10.40655737704918
comfort	10.406040268456376
difficult	10.405940594059405
product	10.405594405594405
stable	10.405572755417957
date	10.403571428571428
you	10.403560830860535
was	10.401197604790418
add	10.400630914826499
elsewhere	10.399305555555555
operation	10.398601398601398
following	10.396946564885496
short	10.396666666666667
working	10.395348837209303
administrative	10.394904458598726
disk	10.394833948339484
same	10.394557823129253
somewhat	10.393548387096773
type	10.392857142857142
recommend	10.392739273927393
advice	10.390572390572391
apartment	10.39016393442623
die	10.388349514563107
owner	10.387755102040817
bright	10.387096774193548
wheel	10.386759581881533
mixed	10.386227544910179
profile	10.385579937304076
over	10.385113268608414
clothes	10.38390092879257
ruin	10.383647798742139
mother	10.382165605095542
script	10.381270903010034
red	10.381107491856678
destroy	10.380782918149466
expand	10.38013698630137
phone	10.37704918032787
zone	10.375796178343949
some	10.375415282392026
helpful	10.37458193979933
external	10.369565217391305
responsible	10.36774193548387
department	10.367088607594937
list	10.366459627329192
ease	10.365781710914455
daughter	10.36448598130841
readily	10.363636363636363
establishment	10.363372093023257
white	10.36038961038961
manage	10.359477124183007
chest	10.359223300970873
estate	10.35873015873016
focus	10.356617647058824
lower	10.354166666666666
fill	10.353146853146853
independence	10.352941176470589
ensure	10.352159468438538
appointment	10.351437699680512
specify	10.351190476190476
reflection	10.350453172205437
suck	10.348387096774193
society	10.348242811501597
truck	10.347826086956522
commission	10.347540983606557
consult	10.347266881028938
importance	10.347133757961783
married	10.345762711864406
manager	10.345132743362832
certainly	10.34451219512195
cycle	10.34448160535117
salt	10.344086021505376
designer	10.343653250773993
similarly	10.343137254901961
happen	10.342560553633218
steal	10.342105263157896
represent	10.340983606557376
overall	10.34074074074074
bid	10.33904109589041
author	10.338461538461539
cell	10.338368580060424
nurse	10.3375
put	10.33731343283582
as	10.336666666666666
appropriate	10.336391437308869
trouble	10.336231884057971
compare	10.335570469798657
accurate	10.335483870967742
love	10.335403726708075
owe	10.33457249070632
whole	10.334302325581396
discipline	10.333333333333334
length	10.332278481012658
painting	10.332258064516129
big	10.332142857142857
annual	10.331230283911673
push	10.331125827814569
low	10.33108108108108
equipment	10.331058020477816
coast	10.330985915492958
freedom	10.33093525179856
capital	10.330065359477125
fully	10.327217125382264
give	10.326797385620916
garage	10.325657894736842
contest	10.324590163934426
behind	10.32312925170068
mouth	10.32312925170068
never	10.321799307958477
loose	10.321543408360128
excuse	10.321070234113712
ideal	10.321070234113712
diet	10.320945945945946
could	10.32
mall	10.317460317460318
quantity	10.317460317460318
rest	10.316666666666666
beyond	10.315960912052118
leadership	10.31578947368421
sleep	10.31578947368421
people	10.315625
prove	10.31347962382445
drawing	10.31230283911672
sound	10.31230283911672
roof	10.311764705882354
lady	10.311728395061728
conclusion	10.311475409836065
actual	10.310679611650485
audience	10.31044776119403
yes	10.309278350515465
improvement	10.309090909090909
angle	10.308196721311475
remote	10.308196721311475
previous	10.307936507936509
risk	10.307692307692308
remaining	10.307443365695793
several	10.307443365695793
a	10.306451612903226
magazine	10.304918032786885
property	10.304761904761905
uncle	10.304635761589404
easily	10.304347826086957
cake	10.30379746835443
eastern	10.303630363036303
difficulty	10.303116147308781
network	10.301754385964912
shame	10.301587301587302
local	10.301242236024844
round	10.300613496932515
monitor	10.299342105263158
draft	10.297658862876254
cup	10.297546012269938
specialist	10.297297297297296
spread	10.296666666666667
single	10.29642857142857
content	10.296296296296296
although	10.296187683284458
cabinet	10.29391891891892
finding	10.29391891891892
tradition	10.293768545994066
collection	10.293729372937294
blue	10.293577981651376
really	10.29320987654321
solve	10.292604501607718
tour	10.292207792207792
soup	10.291793313069908
consistent	10.291784702549576
operate	10.291666666666666
divide	10.28937728937729
departure	10.289285714285715
condition	10.289156626506024
connection	10.288135593220339
highly	10.288135593220339
possible	10.287539936102236
morning	10.285714285714286
hope	10.285285285285285
writing	10.282894736842104
towards	10.282828282828282
example	10.281879194630873
factor	10.281853281853282
straight	10.280936454849499
reply	10.280864197530864
currency	10.280276816608996
anyone	10.28
possession	10.279605263157896
airport	10.279069767441861
political	10.279069767441861
sell	10.278571428571428
along	10.277027027027026
inside	10.276872964169382
maximum	10.276353276353277
sudden	10.276190476190477
soil	10.275862068965518
environment	10.275747508305647
lip	10.27536231884058
adopt	10.275229357798166
pin	10.274447949526813
organize	10.273885350318471
birthday	10.273615635179153
team	10.273584905660377
perform	10.273356401384083
broad	10.272131147540984
person	10.271875
enable	10.270903010033445
spite	10.270700636942674
construction	10.26962457337884
requirement	10.269592476489029
cry	10.26923076923077
with	10.26923076923077
apple	10.268041237113403
eventually	10.26643598615917
enter	10.266233766233766
because	10.264984227129338
software	10.26388888888889
shoulder	10.263157894736842
future	10.262295081967213
best	10.261744966442953
point	10.261744966442953
kitchen	10.26148409893993
fairly	10.260188087774294
medical	10.260135135135135
group	10.25974025974026
room	10.259615384615385
shock	10.259493670886076
possess	10.259146341463415
quick	10.25835866261398
judgment	10.257839721254355
cat	10.256849315068493
official	10.256666666666666
name	10.25632911392405
cold	10.255892255892256
emotion	10.254838709677419
request	10.253776435045317
regret	10.252595155709342
fair	10.252559726962458
hurt	10.25242718446602
believe	10.25236593059937
nervous	10.251908396946565
lesson	10.25090909090909
father	10.250814332247558
skin	10.2508038585209
install	10.25
resolution	10.25
demand	10.24927536231884
employment	10.249146757679181
republic	10.248427672955975
support	10.248344370860927
should	10.248322147651006
assist	10.2475884244373
significant	10.246913580246913
vehicle	10.245733788395905
tree	10.245033112582782
rain	10.24496644295302
vary	10.244444444444444
treat	10.244372990353698
hall	10.243986254295532
stock	10.24390243902439
guide	10.243827160493828
trick	10.243161094224924
may	10.242857142857142
row	10.242811501597444
brush	10.242718446601941
personal	10.242622950819673
blank	10.242105263157894
duty	10.24188790560472
each	10.241830065359476
care	10.241379310344827
husband	10.241042345276872
extra	10.24092409240924
guidance	10.23913043478261
legal	10.237237237237236
leather	10.236933797909408
break	10.236666666666666
rice	10.234920634920634
shop	10.23448275862069
tale	10.234375
introduce	10.234177215189874
remain	10.234177215189874
grade	10.234113712374581
initial	10.233766233766234
tooth	10.233449477351916
interaction	10.233438485804417
sure	10.233333333333333
dimension	10.233009708737864
be	10.232919254658386
ratio	10.232786885245902
child	10.232704402515724
stretch	10.232209737827715
candy	10.231270358306189
constantly	10.231023102310232
extremely	10.229357798165138
assumption	10.22884012539185
dark	10.228476821192054
weekly	10.228476821192054
about	10.22801302931596
still	10.227758007117437
summer	10.227692307692308
run	10.22742474916388
prior	10.227272727272727
rich	10.226666666666667
truly	10.22543352601156
proper	10.225255972696246
fixed	10.225165562913908
announce	10.224422442244224
reputation	10.224358974358974
by	10.223642172523961
inspector	10.22360248447205
manufacturing	10.223367697594501
sympathy	10.223333333333333
extend	10.223300970873787
document	10.22257053291536
concentrate	10.22121212121212
silly	10.22121212121212
employ	10.220689655172414
assignment	10.220496894409937
paint	10.219594594594595
fight	10.219354838709677
worker	10.218354430379748
used	10.217993079584774
resist	10.217765042979943
excitement	10.217105263157896
deep	10.216981132075471
housing	10.21671826625387
relevant	10.21656050955414
immediately	10.216463414634147
automatically	10.215873015873015
lift	10.215753424657533
fresh	10.215189873417721
look	10.215116279069768
dust	10.214285714285714
incorporate	10.213836477987421
selection	10.21359223300971
board	10.213559322033898
total	10.213523131672599
nation	10.212698412698412
effectively	10.212418300653594
police	10.211895910780669
tune	10.211764705882352
deposit	10.211309523809524
aware	10.210909090909091
tension	10.210682492581602
neck	10.210031347962383
talk	10.2094395280236
girl	10.209375
unfortunately	10.208695652173914
might	10.208459214501511
present	10.208053691275168
video	10.207920792079207
mine	10.207236842105264
cheek	10.207006369426752
phrase	10.206779661016949
credit	10.20655737704918
opposite	10.205882352941176
physical	10.204892966360855
song	10.20446096654275
last	10.203125
other	10.20265780730897
eat	10.20136518771331
member	10.201342281879194
editor	10.2012987012987
rarely	10.201219512195122
late	10.200692041522492
depend	10.2
secretary	10.2
tone	10.2
assistance	10.19939577039275
technology	10.199346405228757
approach	10.199288256227758
setting	10.198776758409785
analyst	10.198630136986301
river	10.198630136986301
bike	10.19830028328612
huge	10.197952218430034
frame	10.196581196581196
category	10.196428571428571
relieve	10.196013289036545
change	10.195804195804195
drive	10.195652173913043
situation	10.19543973941368
collect	10.195046439628483
neither	10.194719471947195
scared	10.194719471947195
heat	10.19452887537994
female	10.193220338983052
lost	10.193146417445483
math	10.192660550458715
cream	10.191919191919192
sex	10.191616766467066
coffee	10.191558441558442
confidence	10.191222570532915
improve	10.191222570532915
large	10.19078947368421
early	10.19047619047619
neat	10.189274447949527
hit	10.18918918918919
want	10.18918918918919
load	10.186708860759493
history	10.185897435897436
water	10.184848484848485
ask	10.184027777777779
according	10.183673469387756
buy	10.182965299684543
individual	10.18266253869969
beach	10.182389937106919
agency	10.182119205298013
benefit	10.182098765432098
alternative	10.181208053691275
devil	10.180428134556575
fun	10.179856115107913
suffer	10.179012345679013
brain	10.178674351585014
association	10.177631578947368
fault	10.177215189873417
lead	10.177215189873417
university	10.177215189873417
imagination	10.175548589341693
war	10.174342105263158
play	10.173469387755102
overcome	10.172881355932203
use	10.172523961661343
though	10.171717171717171
repeat	10.171617161716172
proposed	10.17056856187291
standard	10.170347003154575
always	10.17013888888889
bill	10.169934640522875
register	10.169934640522875
independent	10.16969696969697
do	10.169435215946844
cut	10.169329073482428
strategy	10.16822429906542
classic	10.167721518987342
an	10.167701863354038
ambition	10.165562913907285
substantial	10.165441176470589
mom	10.16504854368932
smart	10.16504854368932
since	10.163879598662207
mail	10.163636363636364
limit	10.163398692810457
bed	10.161716171617162
brown	10.161716171617162
probably	10.160990712074303
club	10.160714285714286
ground	10.160655737704918
relatively	10.160535117056856
away	10.160409556313994
stick	10.160130718954248
information	10.159468438538205
organized	10.159468438538205
significance	10.159420289855072
climate	10.158730158730158
new	10.157556270096464
enthusiasm	10.157377049180328
interesting	10.156923076923077
collar	10.15625
presentation	10.155555555555555
price	10.155555555555555
speaker	10.155339805825243
bite	10.15527950310559
poetry	10.154798761609907
perfectly	10.154574132492113
traditional	10.154362416107382
bunch	10.154320987654321
car	10.154098360655738
dig	10.154088050314465
basis	10.153605015673982
warning	10.152866242038217
boss	10.152249134948097
succeed	10.151724137931035
massive	10.151515151515152
aggressive	10.151315789473685
boyfriend	10.151079136690647
director	10.15032679738562
manufacturer	10.15032679738562
she	10.15018315018315
soon	10.15
breakfast	10.149812734082397
disaster	10.149390243902438
sample	10.148698884758364
herself	10.14860681114551
model	10.148275862068965
nature	10.147157190635452
sky	10.146974063400576
wonderful	10.146579804560261
initially	10.146341463414634
medium	10.146103896103897
loud	10.145833333333334
youth	10.145631067961165
night	10.14527027027027
chicken	10.14423076923077
temperature	10.143333333333333
string	10.143302180685358
complaint	10.142857142857142
distinct	10.142384105960264
area	10.141955835962145
around	10.141891891891891
girlfriend	10.141342756183745
personality	10.141065830721002
everyone	10.140575079872205
suitable	10.139372822299652
sale	10.139240506329115
carpet	10.138983050847457
close	10.138643067846608
seek	10.138364779874214
nearly	10.138157894736842
stand	10.138047138047138
act	10.137931034482758
quit	10.13758389261745
anxiety	10.137457044673539
fat	10.137254901960784
moment	10.136363636363637
dealer	10.136222910216718
plenty	10.136075949367088
those	10.135922330097088
least	10.135802469135802
economy	10.135761589403973
visible	10.134375
directly	10.133779264214047
connect	10.13375796178344
dare	10.133550488599349
hide	10.133540372670808
candle	10.133333333333333
whatever	10.133116883116884
hard	10.132686084142394
sport	10.132307692307693
win	10.131901840490798
after	10.130872483221477
translate	10.130573248407643
much	10.13015873015873
signature	10.129793510324484
head	10.12937062937063
food	10.128930817610064
throughout	10.128919860627178
strike	10.128617363344052
across	10.127596439169139
protection	10.127450980392156
below	10.127147766323024
belong	10.126760563380282
equally	10.126760563380282
cloud	10.12621359223301
dog	10.12621359223301
just	10.126182965299684
green	10.125850340136054
sandwich	10.125850340136054
coat	10.12540192926045
familiar	10.125
sense	10.125
boot	10.124600638977636
minimum	10.124183006535947
select	10.123711340206185
community	10.123417721518987
accident	10.123123123123124
land	10.123028391167193
mainly	10.121951219512194
screw	10.121951219512194
shake	10.121771217712178
walk	10.121212121212121
challenge	10.1203007518797
require	10.120274914089347
mountain	10.12012987012987
advertising	10.119718309859154
write	10.118012422360248
answer	10.117834394904458
engineer	10.117647058823529
part	10.117647058823529
relationship	10.117647058823529
face	10.116197183098592
else	10.116071428571429
commercial	10.1158940397351
order	10.115264797507788
travel	10.115241635687733
expect	10.115107913669064
target	10.114814814814816
energy	10.114695340501791
common	10.114197530864198
gently	10.114186851211073
band	10.114093959731544
recording	10.113636363636363
dramatic	10.113496932515337
see	10.112280701754386
tell	10.112121212121211
meaning	10.111821086261982
he	10.111801242236025
shopping	10.111475409836066
attract	10.11111111111111
science	10.110787172011662
against	10.110726643598616
been	10.11038961038961
security	10.11
scheme	10.10958904109589
tend	10.10958904109589
wise	10.10958904109589
explain	10.10897435897436
perspective	10.108695652173912
primarily	10.10759493670886
seriously	10.107255520504731
snow	10.107023411371237
so	10.106707317073171
rather	10.106583072100314
downtown	10.106451612903227
tongue	10.106227106227106
tax	10.105590062111801
pull	10.105454545454545
therefore	10.105113636363637
fail	10.104477611940299
place	10.10394265232975
definition	10.10377358490566
concert	10.103244837758112
ourselves	10.103225806451613
today	10.103202846975089
word	10.10135135135135
lose	10.101190476190476
distance	10.100946372239747
politics	10.100946372239747
damage	10.1
strain	10.099656357388316
stress	10.099378881987578
search	10.099337748344372
ice	10.099315068493151
discount	10.099041533546325
hand	10.098726114649681
due	10.098639455782314
strange	10.097791798107256
guarantee	10.097560975609756
stage	10.097345132743364
ordinary	10.096774193548388
ought	10.096774193548388
mess	10.096428571428572
environmental	10.096273291925465
week	10.096153846153847
unable	10.095975232198143
number	10.095394736842104
nearby	10.094915254237288
separate	10.094594594594595
guard	10.093862815884476
physically	10.09375
marriage	10.093167701863354
go	10.093023255813954
confident	10.092643051771118
affect	10.091549295774648
closet	10.090614886731391
supermarket	10.09
truth	10.089965397923875
boat	10.089506172839506
consider	10.08843537414966
welcome	10.08843537414966
potential	10.088414634146341
honestly	10.088328075709779
vegetable	10.087878787878788
hunt	10.08761329305136
state	10.087591240875913
witness	10.0875
responsibility	10.087108013937282
additional	10.087096774193549
term	10.087096774193549
record	10.08695652173913
open	10.086705202312139
retain	10.08641975308642
hour	10.085987261146498
amazing	10.085798816568047
buyer	10.085714285714285
unless	10.084905660377359
roughly	10.084175084175085
access	10.08411214953271
passion	10.084084084084084
ear	10.083601286173634
battle	10.08359133126935
apply	10.083333333333334
job	10.082758620689654
there	10.082018927444794
discussion	10.081967213114755
detail	10.081761006289309
cash	10.081504702194357
emergency	10.08108108108108
satisfaction	10.080808080808081
management	10.080645161290322
important	10.080229226361032
camera	10.079881656804734
again	10.079470198675496
revenue	10.0791788856305
career	10.078125
dangerous	10.077966101694916
feed	10.077639751552795
ride	10.077441077441078
life	10.077380952380953
ill	10.076923076923077
criticize	10.07638888888889
accuse	10.076086956521738
purple	10.075409836065575
village	10.07514450867052
internet	10.075075075075075
saving	10.075
assistant	10.074468085106384
agree	10.074433656957929
payment	10.074074074074074
friendly	10.073482428115016
unit	10.073426573426573
score	10.072164948453608
like	10.071895424836601
master	10.071875
retire	10.071856287425149
doctor	10.071428571428571
terribly	10.070967741935483
weather	10.070707070707071
expression	10.06969696969697
atmosphere	10.069620253164556
everything	10.069182389937106
mate	10.068852459016393
virtually	10.068027210884354
except	10.067961165048544
experienced	10.066666666666666
peak	10.066666666666666
routine	10.066666666666666
pension	10.066246056782335
combination	10.065573770491802
combine	10.06547619047619
sector	10.065217391304348
object	10.064308681672026
sharp	10.063829787234043
grand	10.063758389261745
garden	10.062717770034844
agreement	10.061349693251534
increase	10.061093247588424
fine	10.06049822064057
keep	10.06031746031746
help	10.060126582278482
switch	10.060126582278482
general	10.059602649006623
goal	10.059016393442622
amount	10.058823529411764
catch	10.058282208588958
assume	10.058181818181819
activity	10.058064516129033
chapter	10.058064516129033
net	10.056716417910447
shape	10.056603773584905
main	10.056291390728477
powerful	10.056291390728477
marketing	10.055900621118013
feeling	10.055737704918032
recognition	10.054794520547945
teaching	10.054487179487179
nobody	10.053763440860216
season	10.053511705685619
map	10.052980132450331
economics	10.052959501557632
course	10.0527950310559
island	10.052631578947368
sentence	10.052117263843648
luck	10.05105105105105
expose	10.050898203592814
impact	10.05079365079365
into	10.05072463768116
shall	10.050445103857566
period	10.050167224080267
matter	10.050156739811912
replacement	10.050147492625369
material	10.05
slight	10.05
depth	10.049668874172186
secret	10.049342105263158
blame	10.049019607843137
union	10.047619047619047
were	10.04746835443038
sock	10.046583850931677
wine	10.046439628482972
is	10.046204620462046
relief	10.046204620462046
track	10.046153846153846
itself	10.04601226993865
him	10.045454545454545
tackle	10.045307443365695
its	10.044728434504792
theory	10.044728434504792
bank	10.044368600682594
deal	10.044303797468354
bet	10.04406779661017
safety	10.04406779661017
us	10.04406779661017
blow	10.044025157232705
rock	10.043887147335424
web	10.04361370716511
reflect	10.043478260869565
earth	10.043189368770765
surgery	10.042944785276074
family	10.042424242424243
question	10.041269841269841
anything	10.040880503144654
sensitive	10.040625
also	10.040498442367602
impress	10.04
diamond	10.03951367781155
entry	10.039473684210526
successfully	10.03883495145631
market	10.038709677419355
display	10.037174721189592
intention	10.037037037037036
wonder	10.037037037037036
ultimately	10.03654485049834
story	10.035369774919614
hear	10.03448275862069
implement	10.034129692832764
numerous	10.034055727554179
conference	10.033846153846154
foot	10.033783783783784
encouraging	10.033742331288343
under	10.033670033670033
down	10.033333333333333
idea	10.032934131736527
creative	10.032894736842104
site	10.032467532467532
class	10.032362459546926
incident	10.03191489361702
action	10.03125
opening	10.030864197530864
human	10.030508474576271
cancel	10.029940119760479
message	10.029702970297029
dump	10.029605263157896
true	10.029498525073747
thin	10.029315960912053
conflict	10.02839116719243
ladder	10.02836879432624
trip	10.028070175438597
attitude	10.027303754266212
cheap	10.026819923371647
advantage	10.026470588235295
dream	10.026143790849673
virus	10.024615384615384
negotiate	10.024221453287197
hot	10.024137931034483
right	10.023809523809524
distribute	10.02373887240356
any	10.023102310231023
who	10.023026315789474
effort	10.022801302931596
create	10.02250803858521
health	10.022435897435898
delay	10.021978021978022
mud	10.021806853582554
curve	10.021671826625386
aside	10.021148036253777
invite	10.021052631578947
permit	10.020527859237538
application	10.020338983050847
growth	10.020066889632107
interested	10.019933554817277
pace	10.019933554817277
employer	10.019736842105264
funny	10.019736842105264
winter	10.01967213114754
concept	10.01923076923077
apart	10.019169329073483
slice	10.018867924528301
philosophy	10.018808777429467
existing	10.01834862385321
gas	10.018181818181818
forward	10.017751479289942
learn	10.017667844522968
mark	10.01736111111111
easy	10.016891891891891
super	10.01628664495114
finish	10.016181229773462
borrow	10.015873015873016
rent	10.015873015873016
hire	10.015723270440251
tomorrow	10.015673981191222
regular	10.015576323987538
comment	10.015432098765432
joint	10.01388888888889
being	10.013745704467354
please	10.013559322033899
choice	10.013071895424837
representative	10.013029315960912
ready	10.012903225806452
law	10.012861736334406
ugly	10.012820512820513
feel	10.012738853503185
penalty	10.012307692307692
charity	10.011869436201781
bathroom	10.011560693641618
say	10.01048951048951
merely	10.01006711409396
north	10.01
fuel	10.009708737864077
hungry	10.00958466453674
gate	10.009316770186336
slow	10.00909090909091
clear	10.008902077151335
are	10.008771929824562
body	10.007604562737642
deliberately	10.007380073800737
loan	10.007042253521126
suspect	10.007017543859648
remind	10.006968641114982
option	10.006802721088436
contract	10.006600660066006
depression	10.006578947368421
without	10.006309148264984
test	10.00625
base	10.006211180124224
senior	10.006134969325153
death	10.006024096385541
original	10.00597014925373
mode	10.00593471810089
equivalent	10.003484320557492
spirit	10.003472222222221
horror	10.00344827586207
power	10.003424657534246
develop	10.003389830508475
toe	10.003367003367003
unhappy	10.003322259136212
send	10.003311258278146
ahead	10.003300330033003
quarter	10.003300330033003
throw	10.00326797385621
teacher	10.003225806451614
screen	10.003154574132493
ago	10.003125
generate	10.003067484662576
odd	10.003067484662576
cousin	10.0
fruit	10.0
resort	10.0
specifically	10.0
till	10.0
text	9.997050147492626
bad	9.997032640949556
item	9.996978851963746
wedding	9.996835443037975
recognize	9.996805111821086
anger	9.99671052631579
willing	9.996677740863788
half	9.996644295302014
acquire	9.996621621621621
month	9.996610169491525
decide	9.996527777777779
temporary	9.996491228070175
hopefully	9.99390243902439
skirt	9.993589743589743
include	9.993421052631579
during	9.993377483443709
jump	9.993243243243244
chance	9.993127147766323
exam	9.993127147766323
admire	9.991044776119402
finger	9.99074074074074
leader	9.990506329113924
church	9.99047619047619
tie	9.99041533546326
limited	9.990099009900991
useful	9.990099009900991
himself	9.98993288590604
chip	9.98989898989899
bar	9.987878787878788
iron	9.987730061349692
seem	9.987460815047022
inevitable	9.9874213836478
commit	9.987381703470032
mortgage	9.987301587301587
user	9.987220447284345
cow	9.987179487179487
visual	9.98705501618123
case	9.987012987012987
muscle	9.986928104575163
spiritual	9.986254295532646
insect	9.985401459854014
recent	9.985347985347985
sweet	9.985294117647058
refer	9.985130111524164
altogether	9.98502994011976
dirt	9.984375
oven	9.984227129337539
account	9.984177215189874
degree	9.984177215189874
brilliant	9.983818770226538
self	9.982456140350877
royal	9.98219584569733
drunk	9.981012658227849
imagine	9.981012658227849
region	9.980830670926517
detailed	9.980519480519481
wake	9.980519480519481
thanks	9.980392156862745
tough	9.979933110367893
cultural	9.979661016949153
birth	9.978395061728396
international	9.978395061728396
pie	9.978193146417446
simply	9.978125
fold	9.978056426332289
take	9.976973684210526
set	9.97682119205298
effective	9.976608187134502
significantly	9.976608187134502
wealth	9.975460122699387
soft	9.975155279503106
pop	9.975
adjust	9.97452229299363
edge	9.97444089456869
emotional	9.974358974358974
false	9.973684210526315
discover	9.973597359735974
qualify	9.973293768545995
grow	9.973134328358208
cost	9.972972972972974
panic	9.972881355932204
complicated	9.972602739726028
native	9.972602739726028
pretty	9.972602739726028
leg	9.972508591065292
waste	9.97160883280757
dance	9.971061093247588
normally	9.971061093247588
bug	9.97080291970803
weakness	9.97019867549669
everywhere	9.969072164948454
our	9.96875
investigate	9.968454258675079
such	9.968454258675079
literature	9.96830985915493
complain	9.967261904761905
hold	9.967213114754099
buddy	9.964539007092199
read	9.964516129032258
value	9.964401294498382
calm	9.964285714285714
despite	9.963934426229509
outside	9.963815789473685
bedroom	9.963696369636963
process	9.963696369636963
anybody	9.963576158940397
wild	9.962848297213622
ok	9.962837837837839
reality	9.962732919254659
drink	9.96231884057971
criticism	9.962145110410095
media	9.961988304093568
prefer	9.96085409252669
tourist	9.959876543209877
result	9.95890410958904
coach	9.958860759493671
generally	9.958762886597938
ball	9.958199356913184
contact	9.958188153310104
print	9.957928802588997
novel	9.957894736842105
surprise	9.957792207792208
permission	9.957654723127035
article	9.957446808510639
different	9.956666666666667
rise	9.956666666666667
engine	9.956521739130435
